gene_name	cistron_name	monomer_name	mean_mRNA_count	mean_protein_count
G6861	G6861_RNA	ARCD-MONOMER[m]	0.14089280719266534	24.484765140790575
EG10959	EG10959_RNA	ARGDECARBOXBIO-MONOMER[p]	1.3902378765052756	907.8646022210137
EG11501	EG11501_RNA	ARGDECARBOXDEG-MONOMER[c]	0.003453206356057949	2.344418996610689
EG10071	EG10071_RNA	ARGS-MONOMER[c]	2.000026978174657	1500.4884966483169
EG11223	EG11223_RNA	ARGSUCCINLYA-MONOMER[c]	0.632378353280617	280.56033810752365
EG10068	EG10068_RNA	ARGSUCCINSYN-MONOMER[c]	5.937453231914328	6165.898350497605
G6943	G6943_RNA	ARGSUCCTRAN-MONOMER[c]	0.11619073853463074	48.39639457994272
EG10072	EG10072_RNA	ARGT-MONOMER[p]	1.8544073108013512	968.2279357578666
EG10073	EG10073_RNA	AROA-MONOMER[c]	4.785764895147194	2228.2635654071646
EG10074	EG10074_RNA	AROB-MONOMER[c]	1.324103011190263	67.7312320648385
EG10075	EG10075_RNA	AROC-MONOMER[c]	1.4714507016455267	495.7095543915499
EG10076	EG10076_RNA	AROD-MONOMER[c]	0.6854273839831997	810.913158675684
EG10077	EG10077_RNA	AROE-MONOMER[c]	1.0072131119608447	255.40789580177005
EG10078	EG10078_RNA	AROF-MONOMER[c]	0.9456758955689059	273.64106390561614
EG10079	EG10079_RNA	AROG-MONOMER[c]	1.1766914250581806	1340.656391768533
EG10080	EG10080_RNA	AROH-MONOMER[c]	0.2766867393752139	169.3662415001001
EG10081	EG10081_RNA	AROK-MONOMER[c]	1.324103011190263	747.5384133709513
EG10082	EG10082_RNA	AROL-MONOMER[c]	0.28540920921290464	58.199443965621285
EG10084	EG10084_RNA	AROP-MONOMER[i]	0.5048056648487164	161.63266091416256
EG12236	EG12236_RNA	ARSF-MONOMER[i]	0.04134760242122018	10.262993185881044
EG11625	EG11625_RNA	ARTI-MONOMER[p]	0.34371898397354433	162.65230386512047
EG11628	EG11628_RNA	ARTJ-MONOMER[p]	1.7679834382405686	2242.719154362016
EG11627	EG11627_RNA	ARTM-MONOMER[i]	0.34371898397354433	69.75604346609909
EG11624	EG11624_RNA	ARTP-MONOMER[i]	0.34371898397354433	168.2198224268146
EG11626	EG11626_RNA	ARTQ-MONOMER[i]	0.34371898397354433	67.87534237433495
EG10089	EG10089_RNA	ARYLSULFAT-MONOMER[p]	0.035565753621109995	14.66284665179554
EG10086	EG10086_RNA	ASCF-MONOMER[i]	0.07899635510661349	39.23479957346086
EG11314	EG11314_RNA	ASL-MONOMER[c]	2.8300971356278035	2476.045327593135
EG10094	EG10094_RNA	ASNS-MONOMER[c]	8.44482324325936	7196.249940009059
EG10091	EG10091_RNA	ASNSYNA-MONOMER[c]	4.018729952731398	3342.731126991948
EG10092	EG10092_RNA	ASNSYNB-MONOMER[c]	0.3077513975404424	291.5560173398668
EG10088	EG10088_RNA	ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER[c]	14.728170751966921	14282.961969293157
EG10096	EG10096_RNA	ASPAMINOTRANS-MONOMER[c]	9.679044915820995	11302.753281752957
EG10095	EG10095_RNA	ASPARTASE-MONOMER[c]	0.46640436308079397	146.96521519354002
EG10805	EG10805_RNA	ASPCARBCAT-MONOMER[c]	7.8530839603392435	8582.07431067214
EG10811	EG10811_RNA	ASPCARBREG-MONOMER[c]	7.8530839603392435	6157.595415414193
EG11747	EG11747_RNA	ASPDECARBOX-MONOMER[c]	4.797635291996143	4746.818178462046
EG10998	EG10998_RNA	ASPKINIHOMOSERDEHYDROGI-MONOMER[c]	10.988813996844973	4361.762455752244
EG10590	EG10590_RNA	ASPKINIIHOMOSERDEHYDROGII-MONOMER[c]	0.7535217167206467	294.5401754717276
EG10550	EG10550_RNA	ASPKINIII-MONOMER[c]	6.018196068853982	1804.2121137683823
EG10097	EG10097_RNA	ASPS-MONOMER[c]	3.398423622657691	2489.2830422293628
EG11670	EG11670_RNA	ATOA-MONOMER[c]	0.18081624597279747	93.44499789144267
EG11668	EG11668_RNA	ATOC-MONOMER[c]	0.0791227265563212	36.98273396821971
EG11669	EG11669_RNA	ATOD-MONOMER[c]	0.18081624597279747	94.99922331255067
EG11667	EG11667_RNA	ATOS-MONOMER[i]	0.0791227265563212	40.481823099849066
EG10098	EG10098_RNA	ATPA-MONOMER[m]	11.823342652636123	4344.860099705654
EG10099	EG10099_RNA	ATPB-MONOMER[i]	11.823342652636123	2588.8212085370305
EG10100	EG10100_RNA	ATPC-MONOMER[i]	11.823342652636123	1965.6605776453166
EG10101	EG10101_RNA	ATPD-MONOMER[m]	11.823342652636123	4918.569443951422
EG10102	EG10102_RNA	ATPE-MONOMER[i]	11.823342652636123	11550.447893075554
EG10103	EG10103_RNA	ATPF-MONOMER[i]	11.823342652636123	2359.7863342766227
EG10104	EG10104_RNA	ATPG-MONOMER[m]	11.823342652636123	1881.75642684016
EG10105	EG10105_RNA	ATPH-MONOMER[m]	11.823342652636123	1260.4113177702397
EG10449	EG10449_RNA	ATPPHOSRIBOSTRANS-MONOMER[c]	1.3347735892189534	1373.995121210099
EG11754	EG11754_RNA	B0070-MONOMER[m]	0.08344349421318153	8.091673257387406
G6135	G6135_RNA	B0260-MONOMER[i]	0.18847804757530107	93.1396489713506
G6142	G6142_RNA	B0270-MONOMER[i]	0.04598074894252655	20.96272752185587
G6241	G6241_RNA	B0427-MONOMER[i]	0.1630873255115559	22.772511511871105
G6262	G6262_RNA	B0486-MONOMER[i]	0.02831572415810346	15.463379967711385
G6280	G6280_RNA	B0511-MONOMER[i]	0.007306825620178539	2.986104820147869
G6338	G6338_RNA	B0612-MONOMER[m]	0.018133593081092133	8.157258619881778
G6378	G6378_RNA	B0709-MONOMER[i]	0.09026471268953942	21.90312563451957
G6393	G6393_RNA	B0752-MONOMER[i]	0.0840583126145685	39.34732837976183
G6400	G6400_RNA	B0770-MONOMER[i]	0.004387503141537443	1.6096400117568046
G7400	G7400_RNA	B0899-MONOMER[c]	1.016184064986163	513.3591504998772
G6517	G6517_RNA	B1006-MONOMER[i]	0.020039104154212926	7.985220219999915
G6559	G6559_RNA	B1065-MONOMER[i]	0.06672270554174305	34.543644297026866
G6643	G6643_RNA	B1296-MONOMER[i]	0.37437896951892236	162.95427767357262
G6744	G6744_RNA	B1433-MONOMER[i]	0.06961079013393953	31.773975432822215
G6817	G6817_RNA	B1543-MONOMER[i]	0.027878393747879017	11.730918266070118
G6854	G6854_RNA	B1596-MONOMER[i]	0.2900494552538575	139.1578407804928
G6857	G6857_RNA	B1599-MONOMER[i]	0.006419385664365949	3.7978610567209024
G6858	G6858_RNA	B1600-MONOMER[i]	0.006419385664365949	3.915389344756934
G6877	G6877_RNA	B1634-MONOMER[i]	0.08456521831732865	37.455952450257215
G6893	G6893_RNA	B1657-MONOMER[i]	0.14500768877977716	64.72299520214462
G6916	G6916_RNA	B1690-MONOMER[i]	0.004631726617377068	1.9691071502102169
G6917	G6917_RNA	B1691-MONOMER[i]	0.017923447299555712	9.200761636467677
G6962	G6962_RNA	B1775-MONOMER[i]	0.01591854295138391	6.1986147417265745
G6977	G6977_RNA	B1791-MONOMER[i]	0.07286804974775407	33.80271002863946
G7004	G7004_RNA	B1828-MONOMER[i]	0.040289773993891574	20.519166573189658
G7114	G7114_RNA	B2075-MONOMER[i]	0.07151062159134312	11.743776916053859
G7115	G7115_RNA	B2076-MONOMER[i]	0.07151062159134312	8.845058663330839
EG12136	EG12136_RNA	B2077-MONOMER[i]	0.07151062159134312	28.16368652496972
G7130	G7130_RNA	B2098-MONOMER[i]	0.07326136313617021	38.021713170886855
EG12034	EG12034_RNA	B2170-MONOMER[m]	0.02899159842845033	11.277266060178368
G7159	G7159_RNA	B2246-MONOMER[i]	0.05101004866010766	24.451760893857923
G7198	G7198_RNA	B2322-MONOMER[i]	0.11892121379067493	37.57820617856996
G7235	G7235_RNA	B2372-MONOMER[i]	0.004706981525629976	2.6315974061195018
G7421	G7421_RNA	B2740-MONOMER[i]	0.04180765129431343	21.698359868971266
G7437	G7437_RNA	B2771-MONOMER[i]	0.001871433378817589	1.12292818267916
EG13174	EG13174_RNA	B2775-MONOMER[i]	0.03383347082736382	16.901426009516197
G7447	G7447_RNA	B2789-MONOMER[i]	0.03509576542051165	18.776294135938763
G7465	G7465_RNA	B2845-MONOMER[i]	0.04587709595568764	19.845028845348324
G7542	G7542_RNA	B2975-MONOMER[i]	0.23784384748527915	91.83036691737438
EG11687	EG11687_RNA	B3659-MONOMER[i]	0.01097159766170221	6.415505066927172
G7833	G7833_RNA	B4141-MONOMER[i]	0.06139948571079681	8.806058162104751
EG10110	EG10110_RNA	BADH-MONOMER[c]	0.5042788804909459	209.5812476127865
EG11618	EG11618_RNA	BAER-MONOMER[c]	0.2046578528496762	128.8770221206833
EG11617	EG11617_RNA	BAES-MONOMER[i]	0.2046578528496762	94.08289399139254
EG11367	EG11367_RNA	BARA-MONOMER[i]	0.2538887618863708	56.13526714782478
EG11615	EG11615_RNA	BASR-MONOMER[c]	0.19374873096086317	100.16066354950424
EG11614	EG11614_RNA	BASS-MONOMER[i]	0.19374873096086317	53.345770745151384
EG10275	EG10275_RNA	BCCP-MONOMER[c]	6.516358003217502	6205.787823755844
EG11419	EG11419_RNA	BCR-MONOMER[i]	0.5740699984239066	71.60959315492714
EG11055	EG11055_RNA	BETA-GLUCURONID-MONOMER[c]	0.012601647372538775	8.312776437546235
EG10190	EG10190_RNA	BETACOMP-MONOMER[c]	2.5813739842362264	1094.146889061486
EG10527	EG10527_RNA	BETAGALACTOSID-MONOMER[c]	0.0052366056912589295	3.268678481213961
EG10112	EG10112_RNA	BETT-MONOMER[i]	0.17923731280341573	22.67141009239315
EG10115	EG10115_RNA	BGLF-MONOMER[i]	0.014920350489085908	5.3910003649153095
EG10276	EG10276_RNA	BIOTIN-CARBOXYL-MONOMER[c]	6.516358003217502	2609.583888634095
EG10118	EG10118_RNA	BIOTIN-SYN-MONOMER[c]	0.8778967815037635	825.1383540189671
EG10123	EG10123_RNA	BIOTINLIG-MONOMER[c]	0.5243378633001691	115.80089255160996
EG10497	EG10497_RNA	BRANCHED-CHAINAMINOTRANSFER-MONOMER[c]	2.812991552991525	3361.4537799972454
EG12168	EG12168_RNA	BRNQ-MONOMER[i]	0.3503996319609015	159.80157978511173
EG10127	EG10127_RNA	BTUC-MONOMER[m]	0.1889679144309096	22.906439690290554
EG10128	EG10128_RNA	BTUD-MONOMER[m]	0.6965722099242765	96.86930352292364
EG10129	EG10129_RNA	BTUE-MONOMER[p]	0.6888450927410251	302.15605880106153
EG10132	EG10132_RNA	CADB-MONOMER[i]	0.0033069562513400345	1.5540962098504416
EG11558	EG11558_RNA	CAIC-MONOMER[c]	0.02563352563565549	8.879217292158012
EG12608	EG12608_RNA	CAIE-MONOMER[c]	0.02563352563565549	8.351409183654633
EG11561	EG11561_RNA	CAIT-MONOMER[i]	0.02563352563565549	10.9897553931501
EG10176	EG10176_RNA	CARBODEHYDRAT-MONOMER[c]	0.06359749699335343	34.09337004258292
EG11647	EG11647_RNA	CARBOXYL-TRANSFERASE-ALPHA-MONOMER[c]	2.343202138943279	1634.6800644068421
EG10217	EG10217_RNA	CARBOXYL-TRANSFERASE-BETA-MONOMER[c]	4.589891987908098	2715.8423154089396
EG10135	EG10135_RNA	CARBPSYN-LARGE[c]	2.0868839214338757	1199.206378776412
EG10134	EG10134_RNA	CARBPSYN-SMALL[c]	2.0868839214338757	986.277757346938
EG11608	EG11608_RNA	CARDIOLIPSYN-MONOMER[m]	0.9124302649682723	223.7179588029074
EG11559	EG11559_RNA	CARNDEHYDRA-MONOMER[c]	0.02563352563565549	10.520979790507374
EG11557	EG11557_RNA	CARNRACE-MONOMER[c]	0.02563352563565549	8.467013501866465
EG12059	EG12059_RNA	CCMA-MONOMER[i]	0.11055088012745058	54.08803404361661
EG12058	EG12058_RNA	CCMB-MONOMER[i]	0.11055088012745058	52.018066857596416
EG12057	EG12057_RNA	CCMC-MONOMER[i]	0.11055088012745058	29.45078825966635
EG12055	EG12055_RNA	CCME-MONOMER[i]	0.11055088012745058	28.05467482070163
EG10138	EG10138_RNA	CDPDIGLYPYPHOSPHA-MONOMER[i]	0.19849404989258426	90.99113553976937
EG10139	EG10139_RNA	CDPDIGLYSYN-MONOMER[i]	1.4313313161231511	148.16967000012778
EG10140	EG10140_RNA	CELA-MONOMER[c]	0.1413613754893344	72.35041099119233
EG10141	EG10141_RNA	CELB-MONOMER[i]	0.1413613754893344	68.95423649635866
EG10142	EG10142_RNA	CELC-MONOMER[c]	0.1413613754893344	67.035487658905
EG11531	EG11531_RNA	CFA-MONOMER[c]	1.867946094767228	1019.6109974399133
EG11753	EG11753_RNA	CHAA-MONOMER[i]	0.6685063888577298	206.89683546011278
EG10067	EG10067_RNA	CHAINF-MONOMER[c]	0.8090754579545147	588.0548551485007
EG10069	EG10069_RNA	CHAINI-MONOMER[c]	0.25676690715106215	122.36318302703638
EG10109	EG10109_RNA	CHD-MONOMER[m]	0.5042788804909459	137.59421843518066
EG10147	EG10147_RNA	CHEB-MONOMER[c]	5.83497308572102	2523.130563006107
EG10148	EG10148_RNA	CHER-MONOMER[c]	5.83497308572102	2613.850499735188
EG10149	EG10149_RNA	CHEW-MONOMER[c]	14.34068464927663	7170.955478912297
EG10150	EG10150_RNA	CHEY-MONOMER[c]	5.83497308572102	2480.093007967081
EG10151	EG10151_RNA	CHEZ-MONOMER[c]	5.83497308572102	2541.4818884154297
EG10707	EG10707_RNA	CHORISMUTPREPHENDEHYDRAT-MONOMER[c]	3.527099576442658	3156.9588753224957
EG11039	EG11039_RNA	CHORISMUTPREPHENDEHYDROG-MONOMER[c]	0.9456758955689059	323.7960861768093
EG11369	EG11369_RNA	CHORPYRLY-MONOMER[c]	0.05811950763411348	8.826967667367626
G6344	G6344_RNA	CITC-MONOMER[c]	0.010884983522014901	4.426821701243694
G6342	G6342_RNA	CITRYLY-MONOMER[c]	0.010884983522014901	5.019648630573656
EG10402	EG10402_RNA	CITSYN-MONOMER[c]	20.236717863669345	13101.426459625742
G6341	G6341_RNA	CITTRANS-MONOMER[c]	0.010884983522014901	5.090919288400947
EG11265	EG11265_RNA	CMPKI-MONOMER[c]	0.9349229631123158	159.10786584179715
G6440	G6440_RNA	CMR-MONOMER[i]	0.1274250184232535	31.328200853930223
EG11792	EG11792_RNA	CMTA-MONOMER[i]	0.008472566746133956	3.098517194326632
EG11791	EG11791_RNA	CMTB-MONOMER[c]	0.008472566746133956	3.3096441294781993
EG10130	EG10130_RNA	COBALADENOSYLTRANS-MONOMER[c]	0.5686005284882425	185.4689971076557
EG12150	EG12150_RNA	COBS-MONOMER[i]	0.24606651113985628	97.28202273834152
EG13238	EG13238_RNA	COBU-MONOMER[c]	0.24606651113985628	37.50360016641274
EG11327	EG11327_RNA	CODB-MONOMER[i]	1.8122503631404299	640.129699704518
EG12189	EG12189_RNA	COPROGENOXI-MONOMER[c]	0.10408605753734702	18.09181098806855
EG11463	EG11463_RNA	CORA-MONOMER[i]	0.3597241410646156	105.33561133253724
EG10160	EG10160_RNA	CPDB-MONOMER[p]	0.45948659113724366	357.3429167382535
EG10519	EG10519_RNA	CPM-KDOSYNTH-MONOMER[c]	1.4981903324421069	852.147232678237
EG10163	EG10163_RNA	CPXA-MONOMER[i]	1.254150024209362	179.82714941507058
EG10020	EG10020_RNA	CPXR-MONOMER[c]	1.254150024209362	824.3858617325951
EG11218	EG11218_RNA	CREB-MONOMER[c]	0.38310569906840103	43.0170970632127
EG10730	EG10730_RNA	CREC-MONOMER[i]	0.38310569906840103	33.37016469465676
EG11560	EG11560_RNA	CROBETREDUCT-MONOMER[c]	0.02563352563565549	3.5013808565712443
EG10165	EG10165_RNA	CRR-MONOMER[c]	21.583770782068886	17312.88589652024
EG10810	EG10810_RNA	CTPSYN-MONOMER[c]	1.0903229287506406	738.8146783988595
EG10175	EG10175_RNA	CYANLY-MONOMER[c]	0.06359749699335343	32.729907294472454
EG12504	EG12504_RNA	CYCA-MONOMER[i]	0.9435744377535416	382.5635286316528
EG10448	EG10448_RNA	CYCLASE-MONOMER[c]	1.5943362872068076	541.3581409481834
EG10173	EG10173_RNA	CYDA-MONOMER[m]	0.04170967792319172	15.680318569645578
EG10174	EG10174_RNA	CYDB-MONOMER[m]	0.04170967792319172	12.57359859031938
EG10012	EG10012_RNA	CYDC-MONOMER[i]	0.5613150014270034	139.5102083992997
EG11405	EG11405_RNA	CYDD-MONOMER[i]	0.5613150014270034	183.7412296084047
EG10177	EG10177_RNA	CYNX-MONOMER[i]	0.024690709426600198	12.479664845876528
EG10178	EG10178_RNA	CYOA-MONOMER[i]	7.32577139830719	2256.3538400591815
EG10179	EG10179_RNA	CYOB-MONOMER[i]	7.32577139830719	2062.3108851255124
EG10180	EG10180_RNA	CYOC-MONOMER[i]	7.32577139830719	2113.954068947695
EG10181	EG10181_RNA	CYOD-MONOMER[i]	7.32577139830719	2154.0418445687965
EG10183	EG10183_RNA	CYSA-MONOMER[i]	1.8399583684167928	826.0226077103623
EG10186	EG10186_RNA	CYSD-MONOMER[c]	2.8262548755951173	1414.6104181191101
EG10194	EG10194_RNA	CYSN-MONOMER[c]	2.8262548755951173	1256.6427322927332
EG10195	EG10195_RNA	CYSP-MONOMER[p]	1.8399583684167928	929.4469005627079
EG10196	EG10196_RNA	CYSS-MONOMER[c]	1.4458043968745076	1201.7581037467005
EG10197	EG10197_RNA	CYST-MONOMER[i]	1.8399583684167928	892.6218000690073
EG10583	EG10583_RNA	CYSTATHIONINE-BETA-LYASE-MONOMER[c]	1.1725481453924826	1025.9251057473452
EG10198	EG10198_RNA	CYSW-MONOMER[i]	1.8399583684167928	848.8954581533013
EG11326	EG11326_RNA	CYTDEAM-MONOMER[c]	1.8122503631404299	1229.1782703582276
