gene_name	cistron_name	monomer_name	mean_mRNA_count	mean_protein_count
EG10727	EG10727_RNA	ALKAPHOSPHA-MONOMER[p]	0.052670819895999976	27.87803345155365
EG11387	EG11387_RNA	ALPHA-AMYL-CYTO-MONOMER[c]	0.5988804338318902	325.9498537058825
EG11316	EG11316_RNA	ALPHA-AMYL-PERI-MONOMER[p]	0.06603549995344546	37.52722946874215
EG10191	EG10191_RNA	ALPHACOMP-MONOMER[c]	1.6020912864007133	927.809584169199
EG10577	EG10577_RNA	ALPHAGALACTOSID-MONOMER[c]	0.07266246829353626	44.327294645099215
EG11065	EG11065_RNA	ALTRO-OXIDOREDUCT-MONOMER[c]	0.022759527457303842	13.345635018043412
EG12734	EG12734_RNA	ALTRODEHYDRAT-MONOMER[c]	0.2444430807255737	61.012119698778015
EG13139	EG13139_RNA	AMINEOXID-MONOMER[p]	0.019269347643917016	11.382077348253357
EG10039	EG10039_RNA	AMP-NUCLEOSID-MONOMER[c]	1.612820697302376	1569.651414411593
EG12183	EG12183_RNA	AMPG-MONOMER[i]	0.30680570956173836	23.99954362442618
EG11821	EG11821_RNA	AMTB-MONOMER[m]	0.04546615202737971	26.453469441881595
EG10561	EG10561_RNA	AMYLOMALT-MONOMER[c]	0.24912604430299387	89.52618410769053
EG10391	EG10391_RNA	ANGLYC3PDEHYDROGSUBUNITA-MONOMER[c]	0.21288545043634302	129.12770051605003
EG10392	EG10392_RNA	ANGLYC3PDEHYDROGSUBUNITB-MONOMER[c]	0.21288545043634302	123.62323833385531
EG10393	EG10393_RNA	ANGLYC3PDEHYDROGSUBUNITC-MONOMER[i]	0.21288545043634302	117.49682088916352
EG10045	EG10045_RNA	ANSA-MONOMER[c]	0.682899388583698	509.9684882188797
EG10046	EG10046_RNA	ANSB-MONOMER[p]	0.037230935915558525	20.395343276254646
G6764	G6764_RNA	ANSP-MONOMER[i]	0.040230176935469764	17.131840343318576
EG11028	EG11028_RNA	ANTHRANSYNCOMPI-MONOMER[c]	2.2890042406954403	1608.9154336767083
EG11027	EG11027_RNA	ANTHRANSYNCOMPII-MONOMER[c]	2.2890042406954403	741.7491599021508
EG11934	EG11934_RNA	APHA-MONOMER[p]	0.07585004359197908	72.13687317132353
EG10049	EG10049_RNA	APPA-MONOMER[p]	0.07714722238680899	45.29232442589787
EG11379	EG11379_RNA	APPB-MONOMER[i]	0.03344661604918417	18.74702544699413
EG11380	EG11380_RNA	APPC-MONOMER[i]	0.03344661604918417	20.27332100343375
EG13270	EG13270_RNA	AQPZ-MONOMER[i]	0.058484494516439396	36.456874977075415
EG10052	EG10052_RNA	ARABISOM-MONOMER[c]	0.024076456663365525	13.783283675156522
EG10056	EG10056_RNA	ARAE-MONOMER[i]	0.08636784294472989	5.850853358839578
EG10057	EG10057_RNA	ARAF-MONOMER[p]	0.10041673367699049	62.872651464492996
EG10058	EG10058_RNA	ARAG-MONOMER[c]	0.10041673367699049	61.165589563882705
EG10059	EG10059_RNA	ARAH-MONOMER[m]	0.10041673367699049	58.180151259935165
EG10060	EG10060_RNA	ARAJ-MONOMER[i]	0.09109877180657011	12.553939783817642
EG10061	EG10061_RNA	ARCA-MONOMER[c]	3.7078307559046677	2978.2845723894893
EG10062	EG10062_RNA	ARCB-MONOMER[i]	0.29917358636431607	1.3590102786783025
G6861	G6861_RNA	ARCD-MONOMER[m]	0.11482677478606072	24.724554416615174
EG10959	EG10959_RNA	ARGDECARBOXBIO-MONOMER[p]	0.9947245240856265	791.7402348323895
EG11501	EG11501_RNA	ARGDECARBOXDEG-MONOMER[c]	0.003767390942461409	2.94742511067284
EG10071	EG10071_RNA	ARGS-MONOMER[c]	0.7826587157154022	606.0681057662737
EG11223	EG11223_RNA	ARGSUCCINLYA-MONOMER[c]	0.8374463564723509	418.2283514331745
EG10068	EG10068_RNA	ARGSUCCINSYN-MONOMER[c]	3.914537854484613	4890.642312293502
G6943	G6943_RNA	ARGSUCCTRAN-MONOMER[c]	0.03328931813115966	18.929788698814694
EG10072	EG10072_RNA	ARGT-MONOMER[p]	1.922220764453774	963.0182860593133
EG10073	EG10073_RNA	AROA-MONOMER[c]	3.1064758776941677	1394.358307022964
EG10074	EG10074_RNA	AROB-MONOMER[c]	1.552605925687667	69.66934425813223
EG10075	EG10075_RNA	AROC-MONOMER[c]	0.9431759507706893	375.09289394311315
EG10076	EG10076_RNA	AROD-MONOMER[c]	0.41073096271968806	631.8556661108337
EG10077	EG10077_RNA	AROE-MONOMER[c]	0.7118541968213123	192.362151299436
EG10078	EG10078_RNA	AROF-MONOMER[c]	0.8093655039317426	279.8078806962302
EG10079	EG10079_RNA	AROG-MONOMER[c]	1.0284039128386138	1332.1359413751366
EG10080	EG10080_RNA	AROH-MONOMER[c]	0.8453239490665109	621.6099597091611
EG10081	EG10081_RNA	AROK-MONOMER[c]	1.552605925687667	1091.9110081738488
EG10082	EG10082_RNA	AROL-MONOMER[c]	0.34804245209819906	88.01896815387263
EG10084	EG10084_RNA	AROP-MONOMER[i]	0.4283398650764764	158.95298837829372
EG12236	EG12236_RNA	ARSF-MONOMER[i]	0.03614607404147022	10.20321409727924
EG11625	EG11625_RNA	ARTI-MONOMER[p]	0.43111127099539254	235.45605815649662
EG11628	EG11628_RNA	ARTJ-MONOMER[p]	2.1336827745377698	3053.4809316833275
EG11627	EG11627_RNA	ARTM-MONOMER[i]	0.43111127099539254	106.45992288875158
EG11624	EG11624_RNA	ARTP-MONOMER[i]	0.43111127099539254	261.69581827364476
EG11626	EG11626_RNA	ARTQ-MONOMER[i]	0.43111127099539254	105.45431165584627
EG10089	EG10089_RNA	ARYLSULFAT-MONOMER[p]	0.028870868989879325	16.423418485820616
EG10086	EG10086_RNA	ASCF-MONOMER[i]	0.046737232064510484	28.727770912158636
EG11314	EG11314_RNA	ASL-MONOMER[c]	1.778698758263431	1727.7953829181515
EG10094	EG10094_RNA	ASNS-MONOMER[c]	3.7663886090913965	3863.4489367225037
EG10091	EG10091_RNA	ASNSYNA-MONOMER[c]	2.9652131774743737	2895.95248968041
EG10092	EG10092_RNA	ASNSYNB-MONOMER[c]	0.47142609255042706	522.542597404796
EG10088	EG10088_RNA	ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER[c]	10.319579993397719	12483.45576613256
EG10096	EG10096_RNA	ASPAMINOTRANS-MONOMER[c]	6.159288477327939	8675.65939005087
EG10095	EG10095_RNA	ASPARTASE-MONOMER[c]	0.3155699545458393	129.6191344805501
EG10805	EG10805_RNA	ASPCARBCAT-MONOMER[c]	6.82099638003177	9706.545337774354
EG10811	EG10811_RNA	ASPCARBREG-MONOMER[c]	6.82099638003177	6947.8440613334915
EG11747	EG11747_RNA	ASPDECARBOX-MONOMER[c]	3.178954243940151	3857.9105158243115
EG10998	EG10998_RNA	ASPKINIHOMOSERDEHYDROGI-MONOMER[c]	3.229155557060349	1556.7756938742689
EG10590	EG10590_RNA	ASPKINIIHOMOSERDEHYDROGII-MONOMER[c]	0.5142061886502851	217.49677645073825
EG10550	EG10550_RNA	ASPKINIII-MONOMER[c]	4.277459419958637	1445.0358462910137
EG10097	EG10097_RNA	ASPS-MONOMER[c]	1.267278788340486	1045.2457183929937
EG11670	EG11670_RNA	ATOA-MONOMER[c]	0.10451282789209504	63.15350795518349
EG11668	EG11668_RNA	ATOC-MONOMER[c]	0.03832708373892214	19.530295014714056
EG11669	EG11669_RNA	ATOD-MONOMER[c]	0.10451282789209504	66.42905299599632
EG11667	EG11667_RNA	ATOS-MONOMER[i]	0.03832708373892214	22.898731882524554
EG10098	EG10098_RNA	ATPA-MONOMER[m]	8.840073866538006	3839.732476447635
EG10099	EG10099_RNA	ATPB-MONOMER[i]	8.840073866538006	2335.3644931339104
EG10100	EG10100_RNA	ATPC-MONOMER[i]	8.840073866538006	1580.4157666122119
EG10101	EG10101_RNA	ATPD-MONOMER[m]	8.840073866538006	4248.686232270479
EG10102	EG10102_RNA	ATPE-MONOMER[i]	8.840073866538006	10562.872575284335
EG10103	EG10103_RNA	ATPF-MONOMER[i]	8.840073866538006	2148.903675833679
EG10104	EG10104_RNA	ATPG-MONOMER[m]	8.840073866538006	1602.033902286251
EG10105	EG10105_RNA	ATPH-MONOMER[m]	8.840073866538006	1145.6393123471107
EG10449	EG10449_RNA	ATPPHOSRIBOSTRANS-MONOMER[c]	0.7454277797998436	946.6754189203297
EG11754	EG11754_RNA	B0070-MONOMER[m]	0.1078711031733268	12.516519808251722
G6135	G6135_RNA	B0260-MONOMER[i]	0.12984131955318925	72.17832928449903
G6142	G6142_RNA	B0270-MONOMER[i]	0.026656706816431213	17.42550074346191
G6241	G6241_RNA	B0427-MONOMER[i]	0.10521044063167458	16.146506434401832
G6262	G6262_RNA	B0486-MONOMER[i]	0.020495283883946582	10.78436712628695
G6280	G6280_RNA	B0511-MONOMER[i]	0.0014326101861335185	0.6909589671099223
G6338	G6338_RNA	B0612-MONOMER[m]	0.016210855390310447	9.25891307844017
G6378	G6378_RNA	B0709-MONOMER[i]	0.04732903902963408	15.259181825107287
G6393	G6393_RNA	B0752-MONOMER[i]	0.15180871444573293	85.28139892162754
G6400	G6400_RNA	B0770-MONOMER[i]	0.00429500907108173	2.518051875865844
G7400	G7400_RNA	B0899-MONOMER[c]	0.63990274333212	278.0562216616867
G6517	G6517_RNA	B1006-MONOMER[i]	0.01588497360498613	8.159708173566614
G6559	G6559_RNA	B1065-MONOMER[i]	0.03636403393684947	20.924838399313813
G6643	G6643_RNA	B1296-MONOMER[i]	0.2111403605296496	105.26148839099042
G6744	G6744_RNA	B1433-MONOMER[i]	0.03536945965696357	19.17407659773773
G6817	G6817_RNA	B1543-MONOMER[i]	0.00967629075991118	4.441373725745789
G6854	G6854_RNA	B1596-MONOMER[i]	0.17954887239259304	107.76449327498497
G6857	G6857_RNA	B1599-MONOMER[i]	0.009978189903025481	7.242291696644969
G6858	G6858_RNA	B1600-MONOMER[i]	0.009978189903025481	7.0289914875727595
G6877	G6877_RNA	B1634-MONOMER[i]	0.06317521718398636	31.922368892538014
G6893	G6893_RNA	B1657-MONOMER[i]	0.07482866518256434	38.713552732187246
G6916	G6916_RNA	B1690-MONOMER[i]	0.005450408128140668	3.693549092468604
G6917	G6917_RNA	B1691-MONOMER[i]	0.007556648411643714	4.149400575019116
G6962	G6962_RNA	B1775-MONOMER[i]	0.015971734340040008	9.258084266540264
G6977	G6977_RNA	B1791-MONOMER[i]	0.04782209393859879	29.883502904721194
G7004	G7004_RNA	B1828-MONOMER[i]	0.024132181037912325	11.833974516326537
G7114	G7114_RNA	B2075-MONOMER[i]	0.033538314387045985	7.30838574246028
G7115	G7115_RNA	B2076-MONOMER[i]	0.033538314387045985	5.460218439548224
EG12136	EG12136_RNA	B2077-MONOMER[i]	0.033538314387045985	15.362590040714062
G7130	G7130_RNA	B2098-MONOMER[i]	0.055801965448066294	34.5924671931562
EG12034	EG12034_RNA	B2170-MONOMER[m]	0.017286547430612573	10.249657894662592
G7159	G7159_RNA	B2246-MONOMER[i]	0.03718226525930879	19.66514800111731
G7198	G7198_RNA	B2322-MONOMER[i]	0.049479012366578916	18.845915050659805
G7235	G7235_RNA	B2372-MONOMER[i]	0.005294520953775573	2.194281268427839
G7421	G7421_RNA	B2740-MONOMER[i]	0.019531040592738056	10.505889149406219
G7437	G7437_RNA	B2771-MONOMER[i]	0.0036368971539657417	1.902766609390474
EG13174	EG13174_RNA	B2775-MONOMER[i]	0.020940373508491265	12.726460331299041
G7447	G7447_RNA	B2789-MONOMER[i]	0.027335274516608686	13.371521458821803
G7465	G7465_RNA	B2845-MONOMER[i]	0.02974764617420427	13.68837095786673
G7542	G7542_RNA	B2975-MONOMER[i]	0.18150204698904981	80.89526286386605
EG11687	EG11687_RNA	B3659-MONOMER[i]	0.013238418499928052	8.089628071541632
G7833	G7833_RNA	B4141-MONOMER[i]	0.10888190100529593	18.915644582885424
EG10110	EG10110_RNA	BADH-MONOMER[c]	0.3015309390191946	155.76661291733325
EG11618	EG11618_RNA	BAER-MONOMER[c]	0.1329287320518138	94.22929733679813
EG11617	EG11617_RNA	BAES-MONOMER[i]	0.1329287320518138	69.28662502151384
EG11367	EG11367_RNA	BARA-MONOMER[i]	0.15989227561416725	40.98532614982662
EG11615	EG11615_RNA	BASR-MONOMER[c]	0.11582346518143574	74.77853299588345
EG11614	EG11614_RNA	BASS-MONOMER[i]	0.11582346518143574	39.26817602130787
EG10275	EG10275_RNA	BCCP-MONOMER[c]	4.487282851282225	868.1403647618806
EG11419	EG11419_RNA	BCR-MONOMER[i]	0.3794272662891517	49.41085722427721
EG11055	EG11055_RNA	BETA-GLUCURONID-MONOMER[c]	0.009262237495873574	5.731088981245573
EG10190	EG10190_RNA	BETACOMP-MONOMER[c]	1.6020912864007133	635.0923564497789
EG10527	EG10527_RNA	BETAGALACTOSID-MONOMER[c]	0.006376561340545055	3.6023903640565087
EG10112	EG10112_RNA	BETT-MONOMER[i]	0.12742330492095602	16.92069786667344
EG10115	EG10115_RNA	BGLF-MONOMER[i]	0.009260121380384456	4.958119252983018
EG10276	EG10276_RNA	BIOTIN-CARBOXYL-MONOMER[c]	4.487282851282225	2147.6213817951993
EG10118	EG10118_RNA	BIOTIN-SYN-MONOMER[c]	0.5896238393106542	674.8105977885183
EG10123	EG10123_RNA	BIOTINLIG-MONOMER[c]	0.37500740640421193	94.88586025737607
EG10497	EG10497_RNA	BRANCHED-CHAINAMINOTRANSFER-MONOMER[c]	0.884220267872006	1283.7640178543718
EG12168	EG12168_RNA	BRNQ-MONOMER[i]	0.2196894671056901	110.346233173355
EG10127	EG10127_RNA	BTUC-MONOMER[m]	0.1292981832443154	17.70556792307497
EG10128	EG10128_RNA	BTUD-MONOMER[m]	0.4762458982628103	75.59456214749042
EG10129	EG10129_RNA	BTUE-MONOMER[p]	0.4626103554227576	183.3583648634541
EG10132	EG10132_RNA	CADB-MONOMER[i]	0.005089257751331036	3.214732819258344
EG11558	EG11558_RNA	CAIC-MONOMER[c]	0.022654427054677604	11.255477917629499
EG12608	EG12608_RNA	CAIE-MONOMER[c]	0.022654427054677604	10.694033682915611
EG11561	EG11561_RNA	CAIT-MONOMER[i]	0.022654427054677604	15.562534034190783
EG10176	EG10176_RNA	CARBODEHYDRAT-MONOMER[c]	0.045828713147848754	29.853173326787484
EG11647	EG11647_RNA	CARBOXYL-TRANSFERASE-ALPHA-MONOMER[c]	1.651606978102437	1413.2040386769481
EG10217	EG10217_RNA	CARBOXYL-TRANSFERASE-BETA-MONOMER[c]	2.9589522971139006	1948.6943130101602
EG10135	EG10135_RNA	CARBPSYN-LARGE[c]	3.5316831864749183	2344.8929231455068
EG10134	EG10134_RNA	CARBPSYN-SMALL[c]	3.5316831864749183	2151.0657448867596
EG11608	EG11608_RNA	CARDIOLIPSYN-MONOMER[m]	0.5341830242393976	149.34987641885544
EG11559	EG11559_RNA	CARNDEHYDRA-MONOMER[c]	0.022654427054677604	13.446925002045578
EG11557	EG11557_RNA	CARNRACE-MONOMER[c]	0.022654427054677604	10.798389212889683
EG12059	EG12059_RNA	CCMA-MONOMER[i]	0.05516430931401179	35.29627450814422
EG12058	EG12058_RNA	CCMB-MONOMER[i]	0.05516430931401179	33.55655953479317
EG12057	EG12057_RNA	CCMC-MONOMER[i]	0.05516430931401179	18.972937704381486
EG12055	EG12055_RNA	CCME-MONOMER[i]	0.05516430931401179	18.12786980528916
EG10138	EG10138_RNA	CDPDIGLYPYPHOSPHA-MONOMER[i]	0.14009601521345963	67.48142897046749
EG10139	EG10139_RNA	CDPDIGLYSYN-MONOMER[i]	0.903957982410848	103.16160068618572
EG10140	EG10140_RNA	CELA-MONOMER[c]	0.08290305651721248	52.81955953761466
EG10141	EG10141_RNA	CELB-MONOMER[i]	0.08290305651721248	50.84419323802349
EG10142	EG10142_RNA	CELC-MONOMER[c]	0.08290305651721248	50.5643912782184
EG11531	EG11531_RNA	CFA-MONOMER[c]	1.3586900398676158	887.910315498712
EG11753	EG11753_RNA	CHAA-MONOMER[i]	0.4231638465900915	146.3535944337698
EG10067	EG10067_RNA	CHAINF-MONOMER[c]	1.0216196465804985	959.2282562079774
EG10069	EG10069_RNA	CHAINI-MONOMER[c]	0.6674461025384921	395.6738156101607
EG10109	EG10109_RNA	CHD-MONOMER[m]	0.3015309390191946	93.78609317115425
EG10147	EG10147_RNA	CHEB-MONOMER[c]	3.609707186046052	1760.4599764970105
EG10148	EG10148_RNA	CHER-MONOMER[c]	3.609707186046052	1836.186115884127
EG10149	EG10149_RNA	CHEW-MONOMER[c]	9.054421552777331	5398.460609215542
EG10150	EG10150_RNA	CHEY-MONOMER[c]	3.609707186046052	1857.7523361915
EG10151	EG10151_RNA	CHEZ-MONOMER[c]	3.609707186046052	1822.7069497464893
EG10707	EG10707_RNA	CHORISMUTPREPHENDEHYDRAT-MONOMER[c]	2.3284782590294646	2475.1428540190677
EG11039	EG11039_RNA	CHORISMUTPREPHENDEHYDROG-MONOMER[c]	0.8093655039317426	331.92057089974406
EG11369	EG11369_RNA	CHORPYRLY-MONOMER[c]	0.1075480428753213	19.8057624646256
G6344	G6344_RNA	CITC-MONOMER[c]	0.005030006517635706	3.110353306642063
G6342	G6342_RNA	CITRYLY-MONOMER[c]	0.005030006517635706	3.6353185318108587
EG10402	EG10402_RNA	CITSYN-MONOMER[c]	12.72245029244716	9351.286936090492
G6341	G6341_RNA	CITTRANS-MONOMER[c]	0.005030006517635706	2.9634878379789122
EG11265	EG11265_RNA	CMPKI-MONOMER[c]	0.5927662708119958	113.59429481156697
G6440	G6440_RNA	CMR-MONOMER[i]	0.07647570840492858	19.07824689706932
EG11792	EG11792_RNA	CMTA-MONOMER[i]	0.009462563095510168	5.258316333872237
EG11791	EG11791_RNA	CMTB-MONOMER[c]	0.009462563095510168	5.867458517082695
EG10130	EG10130_RNA	COBALADENOSYLTRANS-MONOMER[c]	0.37905765145038556	145.6854732903903
EG12150	EG12150_RNA	COBS-MONOMER[i]	0.14971376011150517	68.0964066948251
EG13238	EG13238_RNA	COBU-MONOMER[c]	0.14971376011150517	26.90820573156934
EG11327	EG11327_RNA	CODB-MONOMER[i]	1.239982309274511	520.8636184728417
EG12189	EG12189_RNA	COPROGENOXI-MONOMER[c]	0.07141184403946696	14.885739638793194
EG11463	EG11463_RNA	CORA-MONOMER[i]	0.26195323102620316	81.78583782655188
EG10160	EG10160_RNA	CPDB-MONOMER[p]	0.308927468025495	290.71881903826784
EG10519	EG10519_RNA	CPM-KDOSYNTH-MONOMER[c]	0.93825033928385	609.9349964590334
EG10163	EG10163_RNA	CPXA-MONOMER[i]	0.8689390925532485	152.7882339746574
EG10020	EG10020_RNA	CPXR-MONOMER[c]	0.8689390925532485	665.7860395628952
EG11218	EG11218_RNA	CREB-MONOMER[c]	0.27755958275845527	35.797985034831264
EG10730	EG10730_RNA	CREC-MONOMER[i]	0.27755958275845527	28.136672140352065
EG11560	EG11560_RNA	CROBETREDUCT-MONOMER[c]	0.022654427054677604	4.4050033434624725
EG10165	EG10165_RNA	CRR-MONOMER[c]	14.110002736842699	12944.561184657881
EG10810	EG10810_RNA	CTPSYN-MONOMER[c]	1.4700061790572283	1203.3283491759846
EG10175	EG10175_RNA	CYANLY-MONOMER[c]	0.045828713147848754	28.407974369609196
EG12504	EG12504_RNA	CYCA-MONOMER[i]	0.6153318210161305	284.70629304531593
EG10448	EG10448_RNA	CYCLASE-MONOMER[c]	0.8518458170039754	339.083036371793
EG10173	EG10173_RNA	CYDA-MONOMER[m]	0.03956218981273789	14.121765517474882
EG10174	EG10174_RNA	CYDB-MONOMER[m]	0.03956218981273789	12.16956362877127
EG10012	EG10012_RNA	CYDC-MONOMER[i]	0.4121304204298254	117.57522861101
EG11405	EG11405_RNA	CYDD-MONOMER[i]	0.4121304204298254	160.5635123849186
EG10177	EG10177_RNA	CYNX-MONOMER[i]	0.012854696224567818	6.751455182084684
EG10178	EG10178_RNA	CYOA-MONOMER[i]	4.916555217917573	1784.5101637026942
EG10179	EG10179_RNA	CYOB-MONOMER[i]	4.916555217917573	1572.1013308955683
EG10180	EG10180_RNA	CYOC-MONOMER[i]	4.916555217917573	1603.4700252240966
EG10181	EG10181_RNA	CYOD-MONOMER[i]	4.916555217917573	1629.382973170477
EG10183	EG10183_RNA	CYSA-MONOMER[i]	1.210675520493873	596.2680490543785
EG10186	EG10186_RNA	CYSD-MONOMER[c]	1.8951034498325448	1068.025760179221
EG10194	EG10194_RNA	CYSN-MONOMER[c]	1.8951034498325448	966.4460023756923
EG10195	EG10195_RNA	CYSP-MONOMER[p]	1.210675520493873	627.5797528659258
EG10196	EG10196_RNA	CYSS-MONOMER[c]	0.7042897893195419	495.76904856626123
EG10197	EG10197_RNA	CYST-MONOMER[i]	1.210675520493873	662.3920068675002
EG10583	EG10583_RNA	CYSTATHIONINE-BETA-LYASE-MONOMER[c]	0.7417429173614579	784.3702539056438
EG10198	EG10198_RNA	CYSW-MONOMER[i]	1.210675520493873	621.6644814247383
EG11326	EG11326_RNA	CYTDEAM-MONOMER[c]	1.239982309274511	1026.002671243119
