# Generated by /Users/miagrahn/wcEcoli/reconstruction/ecoli/scripts/protein_half_lives/get_current_EcoCyc_monomer_IDs_for_protease_assignments.py on Wed Nov 12 22:15:25 2025
"sp|P0A8F8|UVRB_ECOLI"	P0A8F8	UVRB_ECOLI	EG11062-MONOMER	uvrB
"sp|P06616|ERA_ECOLI"	P06616	ERA_ECOLI	EG10270-MONOMER	era
"sp|P64624|YHEO_ECOLI"	P64624	YHEO_ECOLI	G7715-MONOMER	yheO
"sp|P24251|CRL_ECOLI"	P24251	CRL_ECOLI	EG11092-MONOMER	crl
"sp|P76561|YPFH_ECOLI"	P76561	YPFH_ECOLI	G7296-MONOMER	ypfH
"sp|P0AD33|YFCZ_ECOLI"	P0AD33	YFCZ_ECOLI	G7214-MONOMER	yfcZ
"sp|P77522|SUFB_ECOLI"	P77522	SUFB_ECOLI	G6909-MONOMER	sufB
"sp|P60472|UPPS_ECOLI"	P60472	UPPS_ECOLI	UPPSYN-MONOMER	ispU
"sp|P31802|NARP_ECOLI"	P31802	NARP_ECOLI	NARP-MONOMER	narP
"sp|P14294|TOP3_ECOLI"	P14294	TOP3_ECOLI	EG11014-MONOMER	topB
"sp|P71298|INTF_ECOLI"	P71298	INTF_ECOLI	G6152-MONOMER	intF
"sp|P05100|3MG1_ECOLI"	P05100	3MG1_ECOLI	EG10986-MONOMER	tag
"sp|P77258|NEMA_ECOLI"	P77258	NEMA_ECOLI	G6890-MONOMER	nemA
"sp|P0A9F9|METR_ECOLI"	P0A9F9	METR_ECOLI	PD03938	metR
"sp|P0A9W6|IBAG_ECOLI"	P0A9W6	IBAG_ECOLI	G7657-MONOMER	ibaG
"sp|P77171|YDCI_ECOLI"	P77171	YDCI_ECOLI	G6737-MONOMER	ydcI
"sp|P00579|RPOD_ECOLI"	P00579	RPOD_ECOLI	RPOD-MONOMER	rpoD
"sp|P23862|PRIC_ECOLI"	P23862	PRIC_ECOLI	EG10765-MONOMER	priC
"sp|P19323|FHLA_ECOLI"	P19323	FHLA_ECOLI	PD02936	fhlA
"sp|P39451|ADHP_ECOLI"	P39451	ADHP_ECOLI	ADHP-MONOMER	adhP
"sp|P10902|NADB_ECOLI"	P10902	NADB_ECOLI	L-ASPARTATE-OXID-MONOMER	nadB
"sp|P0AGG4|THIO2_ECOLI"	P0AGG4	THIO2_ECOLI	RED-THIOREDOXIN2-MONOMER	trxC
"sp|P0AGA6|UHPA_ECOLI"	P0AGA6	UHPA_ECOLI	UHPA-MONOMER	uhpA
"sp|P0AE63|CHAB_ECOLI"	P0AE63	CHAB_ECOLI	EG12402-MONOMER	chaB
"sp|P0AAZ7|YCAR_ECOLI"	P0AAZ7	YCAR_ECOLI	G6472-MONOMER	ycaR
"sp|P0ADP9|YIHD_ECOLI"	P0ADP9	YIHD_ECOLI	EG11830-MONOMER	yihD
"sp|P0AE70|MAZF_ECOLI"	P0AE70	MAZF_ECOLI	EG11249-MONOMER	mazF
"sp|P0A9L5|PPIC_ECOLI"	P0A9L5	PPIC_ECOLI	EG12352-MONOMER	ppiC
"sp|P0C054|IBPA_ECOLI"	P0C054	IBPA_ECOLI	EG11534-MONOMER	ibpA
"sp|P15038|HELD_ECOLI"	P15038	HELD_ECOLI	EG10426-MONOMER	helD
"sp|P15042|DNLJ_ECOLI"	P15042	DNLJ_ECOLI	EG10534-MONOMER	ligA
"sp|P0A8P3|FETP_ECOLI"	P0A8P3	FETP_ECOLI	G7532-MONOMER	yggX
"sp|P0A8J8|RHLB_ECOLI"	P0A8J8	RHLB_ECOLI	EG10844-MONOMER	rhlB
"sp|P0A8B5|YBAB_ECOLI"	P0A8B5	YBAB_ECOLI	EG11100-MONOMER	ybaB
"sp|P0A8K5|YAEP_ECOLI"	P0A8K5	YAEP_ECOLI	MONOMER0-741	yaeP
"sp|P0ADE6|YGAU_ECOLI"	P0ADE6	YGAU_ECOLI	G7395-MONOMER	kbp
"sp|P0A6A8|ACP_ECOLI"	P0A6A8	ACP_ECOLI	EG50003-MONOMER	acpP
"sp|P30137|THIE_ECOLI"	P30137	THIE_ECOLI	THIE-MONOMER	thiE
"sp|P32160|YIIQ_ECOLI"	P32160	YIIQ_ECOLI	EG11874-MONOMER	yiiQ
"sp|P45577|PROQ_ECOLI"	P45577	PROQ_ECOLI	EG12866-MONOMER	proQ
"sp|P27249|GLND_ECOLI"	P27249	GLND_ECOLI	GLND-MONOMER	glnD
"sp|P0AFM6|PSPA_ECOLI"	P0AFM6	PSPA_ECOLI	EG10776-MONOMER	pspA
"sp|P0AGK8|ISCR_ECOLI"	P0AGK8	ISCR_ECOLI	G7326-MONOMER	iscR
"sp|P20083|PARE_ECOLI"	P20083	PARE_ECOLI	EG10687-MONOMER	parE
"sp|P37767|YFHH_ECOLI"	P37767	YFHH_ECOLI	EG12308-MONOMER	yfhH
"sp|P76340|YEDW_ECOLI"	P76340	YEDW_ECOLI	G7057-MONOMER	hprR
"sp|P0ADK6|YIBA_ECOLI"	P0ADK6	YIBA_ECOLI	EG11187-MONOMER	yibA
"sp|P0ACC3|ERPA_ECOLI"	P0ACC3	ERPA_ECOLI	EG12332-MONOMER	erpA
"sp|P0A734|MINE_ECOLI"	P0A734	MINE_ECOLI	EG10598-MONOMER	minE
"sp|P0A8X0|YJGA_ECOLI"	P0A8X0	YJGA_ECOLI	EG11410-MONOMER	yjgA
"sp|P68066|GRCA_ECOLI"	P68066	GRCA_ECOLI	EG11784-MONOMER	grcA
"sp|P0AED5|UVRY_ECOLI"	P0AED5	UVRY_ECOLI	EG11140-MONOMER	uvrY
"sp|P37338|CSIR_ECOLI"	P37338	CSIR_ECOLI	EG12386-MONOMER	glaR
"sp|P21507|SRMB_ECOLI"	P21507	SRMB_ECOLI	EG10975-MONOMER	srmB
"sp|P0AGG0|THIL_ECOLI"	P0AGG0	THIL_ECOLI	THI-P-KIN-MONOMER	thiL
"sp|P0AAZ4|RARA_ECOLI"	P0AAZ4	RARA_ECOLI	EG12690-MONOMER	rarA
"sp|P0AE37|ASTA_ECOLI"	P0AE37	ASTA_ECOLI	ARGSUCCTRAN-MONOMER	astA
"sp|P03004|DNAA_ECOLI"	P03004	DNAA_ECOLI	PD03831	dnaA
"sp|P0A6D7|AROK_ECOLI"	P0A6D7	AROK_ECOLI	AROK-MONOMER	aroK
"sp|P62601|TREF_ECOLI"	P62601	TREF_ECOLI	TREHALACYTO-MONOMER	treF
"sp|P76535|MURQ_ECOLI"	P76535	MURQ_ECOLI	G7263-MONOMER	murQ
"sp|P11458|NADA_ECOLI"	P11458	NADA_ECOLI	QUINOLINATE-SYNTHA-MONOMER	nadA
"sp|P37682|YIAU_ECOLI"	P37682	YIAU_ECOLI	EG12289-MONOMER	yiaU
"sp|P76215|ASTE_ECOLI"	P76215	ASTE_ECOLI	SUCCGLUDESUCC-MONOMER	astE
"sp|P0AAC8|ISCA_ECOLI"	P0AAC8	ISCA_ECOLI	EG12132-MONOMER	iscA
"sp|P0AEH3|ELAA_ECOLI"	P0AEH3	ELAA_ECOLI	G7174-MONOMER	elaA
"sp|P0A8H6|YIHI_ECOLI"	P0A8H6	YIHI_ECOLI	EG11835-MONOMER	yihI
"sp|P36562|COBT_ECOLI"	P36562	COBT_ECOLI	DMBPPRIBOSYLTRANS-MONOMER	cobT
"sp|P0AGD7|SRP54_ECOLI"	P0AGD7	SRP54_ECOLI	EG10300-MONOMER	ffh
"sp|P77561|YDEP_ECOLI"	P77561	YDEP_ECOLI	G6791-MONOMER	ydeP
"sp|P33919|RADD_ECOLI"	P33919	RADD_ECOLI	EG12045-MONOMER	radD
"sp|P24554|RADA_ECOLI"	P24554	RADA_ECOLI	EG11296-MONOMER	radA
"sp|P62623|ISPH_ECOLI"	P62623	ISPH_ECOLI	EG11081-MONOMER	ispH
"sp|P16691|PHNO_ECOLI"	P16691	PHNO_ECOLI	EG10724-MONOMER	phnO
"sp|P46837|YHGF_ECOLI"	P46837	YHGF_ECOLI	G7746-MONOMER	yhgF
"sp|P0A9K3|PHOL_ECOLI"	P0A9K3	PHOL_ECOLI	G6363-MONOMER	ybeZ
"sp|P0AA43|RSUA_ECOLI"	P0AA43	RSUA_ECOLI	EG12044-MONOMER	rsuA
"sp|P0A8W0|NANR_ECOLI"	P0A8W0	NANR_ECOLI	G7678-MONOMER	nanR
"sp|P0AD05|YECA_ECOLI"	P0AD05	YECA_ECOLI	EG11139-MONOMER	yecA
"sp|P77689|SUFD_ECOLI"	P77689	SUFD_ECOLI	G6907-MONOMER	sufD
"sp|P08957|T1MK_ECOLI"	P08957	T1MK_ECOLI	EG10458-MONOMER	hsdM
"sp|P0A6W5|GREA_ECOLI"	P0A6W5	GREA_ECOLI	EG10415-MONOMER	greA
"sp|P64540|YFCL_ECOLI"	P64540	YFCL_ECOLI	G7200-MONOMER	yfcL
"sp|P0AEY3|MAZG_ECOLI"	P0AEY3	MAZG_ECOLI	EG10572-MONOMER	mazG
"sp|P30138|THIF_ECOLI"	P30138	THIF_ECOLI	THIF-MONOMER	thiF
"sp|P0A6C5|ARGA_ECOLI"	P0A6C5	ARGA_ECOLI	N-ACETYLTRANSFER-MONOMER	argA
"sp|P0A6Z1|HSCA_ECOLI"	P0A6Z1	HSCA_ECOLI	EG12130-MONOMER	hscA
"sp|P0A805|RRF_ECOLI"	P0A805	RRF_ECOLI	EG10335-MONOMER	frr
"sp|P0A6L9|HSCB_ECOLI"	P0A6L9	HSCB_ECOLI	EG12131-MONOMER	hscB
"sp|P75966|RLUE_ECOLI"	P75966	RLUE_ECOLI	G6581-MONOMER	rluE
"sp|P0A9L3|FKBB_ECOLI"	P0A9L3	FKBB_ECOLI	G7865-MONOMER	fklB
"sp|P0A6B7|ISCS_ECOLI"	P0A6B7	ISCS_ECOLI	G7325-MONOMER	iscS
"sp|P21893|RECJ_ECOLI"	P21893	RECJ_ECOLI	EG10830-MONOMER	recJ
"sp|P13009|METH_ECOLI"	P13009	METH_ECOLI	HOMOCYSMETB12-MONOMER	metH
"sp|P55135|RLMD_ECOLI"	P55135	RLMD_ECOLI	EG11247-MONOMER	rlmD
"sp|P63020|NFUA_ECOLI"	P63020	NFUA_ECOLI	G7748-MONOMER	nfuA
"sp|P0A972|CSPE_ECOLI"	P0A972	CSPE_ECOLI	EG12179-MONOMER	cspE
"sp|P25519|HFLX_ECOLI"	P25519	HFLX_ECOLI	EG10437-MONOMER	hflX
"sp|P04993|RECD_ECOLI"	P04993	RECD_ECOLI	EG10826-MONOMER	recD
"sp|P77649|YDIU_ECOLI"	P77649	YDIU_ECOLI	G6924-MONOMER	selO
"sp|P0AB80|ILVE_ECOLI"	P0AB80	ILVE_ECOLI	BRANCHED-CHAINAMINOTRANSFER-MONOMER	ilvE
"sp|P69795|PTQB_ECOLI"	P69795	PTQB_ECOLI	CELA-MONOMER	chbB
"sp|P16095|SDHL_ECOLI"	P16095	SDHL_ECOLI	LSERINEDEAM1-MONOMER	sdaA
"sp|P37617|ZNTA_ECOLI"	P37617	ZNTA_ECOLI	YHHO-MONOMER	zntA
"sp|P0AAS7|YBCJ_ECOLI"	P0AAS7	YBCJ_ECOLI	EG12879-MONOMER	ybcJ
"sp|P77357|ABGA_ECOLI"	P77357	ABGA_ECOLI	G6670-MONOMER	abgA
"sp|P39407|YJJU_ECOLI"	P39407	YJJU_ECOLI	G7951-MONOMER	yjjU
"sp|P21829|YBHA_ECOLI"	P21829	YBHA_ECOLI	EG11239-MONOMER	ybhA
"sp|P76373|UDG_ECOLI"	P76373	UDG_ECOLI	UGD-MONOMER	ugd
"sp|P60716|LIPA_ECOLI"	P60716	LIPA_ECOLI	EG11306-MONOMER	lipA
"sp|P30140|THIH_ECOLI"	P30140	THIH_ECOLI	THIH-MONOMER	thiH
"sp|P39280|EPMB_ECOLI"	P39280	EPMB_ECOLI	G7836-MONOMER	epmB
"sp|P0AEI1|MIAB_ECOLI"	P0AEI1	MIAB_ECOLI	G6364-MONOMER	miaB
"sp|P37766|YDIF_ECOLI"	P37766	YDIF_ECOLI	EG12432-MONOMER	ydiF
"sp|P76129|DOSP_ECOLI"	P76129	DOSP_ECOLI	G6783-MONOMER	dosP
"sp|P0AG76|SBCD_ECOLI"	P0AG76	SBCD_ECOLI	EG11094-MONOMER	sbcD
"sp|P75809|YBJI_ECOLI"	P75809	YBJI_ECOLI	G6442-MONOMER	ybjI
"sp|P29013|YCGB_ECOLI"	P29013	YCGB_ECOLI	EG11516-MONOMER	ycgB
"sp|P0ADP2|YIGI_ECOLI"	P0ADP2	YIGI_ECOLI	EG11467-MONOMER	yigI
"sp|P27296|DING_ECOLI"	P27296	DING_ECOLI	EG11357-MONOMER	dinG
"sp|P00561|AK1H_ECOLI"	P00561	AK1H_ECOLI	ASPKINIHOMOSERDEHYDROGI-MONOMER	thrA
"sp|P34209|YDCF_ECOLI"	P34209	YDCF_ECOLI	EG12110-MONOMER	ydcF
"sp|P77398|ARNA_ECOLI"	P77398	ARNA_ECOLI	G7168-MONOMER	arnA
"sp|P15373|PRLF_ECOLI"	P15373	PRLF_ECOLI	EG10955-MONOMER	prlF
"sp|P63204|GADE_ECOLI"	P63204	GADE_ECOLI	EG11544-MONOMER	gadE
"sp|P43337|NUDL_ECOLI"	P43337	NUDL_ECOLI	EG12693-MONOMER	nudL
"sp|P46889|FTSK_ECOLI"	P46889	FTSK_ECOLI	G6464-MONOMER	ftsK
"sp|P0A7H0|RECF_ECOLI"	P0A7H0	RECF_ECOLI	EG10828-MONOMER	recF
"sp|P0A725|LPXC_ECOLI"	P0A725	LPXC_ECOLI	UDPACYLGLCNACDEACETYL-MONOMER	lpxC
"sp|P0A9H7|CFA_ECOLI"	P0A9H7	CFA_ECOLI	CFA-MONOMER	cfa
"sp|P38038|CYSJ_ECOLI"	P38038	CYSJ_ECOLI	ALPHACOMP-MONOMER	cysJ
"sp|P0A6A6|LEUC_ECOLI"	P0A6A6	LEUC_ECOLI	LEUC-MONOMER	leuC
"sp|P62620|ISPG_ECOLI"	P62620	ISPG_ECOLI	EG10370-MONOMER	ispG
"sp|P26602|UBIC_ECOLI"	P26602	UBIC_ECOLI	CHORPYRLY-MONOMER	ubiC
"sp|P36683|ACNB_ECOLI"	P36683	ACNB_ECOLI	ACONITATEDEHYDRB-MONOMER	acnB
"sp|P09373|PFLB_ECOLI"	P09373	PFLB_ECOLI	PYRUVFORMLY-MONOMER	pflB
"sp|P07623|METAS_ECOLI"	P07623	METAS_ECOLI	HOMSUCTRAN-MONOMER	metA
"sp|P37595|IAAA_ECOLI"	P37595	IAAA_ECOLI	EG12407-MONOMER	iaaA
"sp|P30139|THIG_ECOLI"	P30139	THIG_ECOLI	THIG-MONOMER	thiG
"sp|P0A814|RUVC_ECOLI"	P0A814	RUVC_ECOLI	EG10925-MONOMER	ruvC
"sp|P00370|DHE4_ECOLI"	P00370	DHE4_ECOLI	GDHA-MONOMER	gdhA
"sp|P08142|ILVB_ECOLI"	P08142	ILVB_ECOLI	LARGEILVB-MONOMER	ilvB
"sp|P0AFQ7|YCFH_ECOLI"	P0AFQ7	YCFH_ECOLI	EG12303-MONOMER	ycfH
"sp|P76216|ASTB_ECOLI"	P76216	ASTB_ECOLI	SUCCARGDIHYDRO-MONOMER	astB
"sp|P76403|YEGQ_ECOLI"	P76403	YEGQ_ECOLI	G7118-MONOMER	trhP
"sp|P35340|AHPF_ECOLI"	P35340	AHPF_ECOLI	EG11385-MONOMER	ahpF
"sp|P00861|DCDA_ECOLI"	P00861	DCDA_ECOLI	DIAMINOPIMDECARB-MONOMER	lysA
"sp|P00904|TRPGD_ECOLI"	P00904	TRPGD_ECOLI	ANTHRANSYNCOMPII-MONOMER	trpD
"sp|P00963|ASNA_ECOLI"	P00963	ASNA_ECOLI	ASNSYNA-MONOMER	asnA
"sp|P02929|TONB_ECOLI"	P02929	TONB_ECOLI	EG11012-MONOMER	tonB
"sp|P03817|MIOC_ECOLI"	P03817	MIOC_ECOLI	EG11199-MONOMER	mioC
"sp|P05194|AROD_ECOLI"	P05194	AROD_ECOLI	AROD-MONOMER	aroD
"sp|P06136|FTSQ_ECOLI"	P06136	FTSQ_ECOLI	EG10342-MONOMER	ftsQ
"sp|P07023|TYRA_ECOLI"	P07023	TYRA_ECOLI	CHORISMUTPREPHENDEHYDROG-MONOMER	tyrA
"sp|P09053|AVTA_ECOLI"	P09053	AVTA_ECOLI	VALINE-PYRUVATE-AMINOTRANSFER-MONOMER	avtA
"sp|P09549|DEDD_ECOLI"	P09549	DEDD_ECOLI	EG10218-MONOMER	dedD
"sp|P0A6A3|ACKA_ECOLI"	P0A6A3	ACKA_ECOLI	ACETATEKINA-MONOMER	ackA
"sp|P0A6J5|DADA_ECOLI"	P0A6J5	DADA_ECOLI	DALADEHYDROGA-MONOMER	dadA
"sp|P0A6L2|DAPA_ECOLI"	P0A6L2	DAPA_ECOLI	DIHYDRODIPICSYN-MONOMER	dapA
"sp|P0A6T5|GCH1_ECOLI"	P0A6T5	GCH1_ECOLI	GTP-CYCLOHYDRO-I-MONOMER	folE
"sp|P0A6X1|HEM1_ECOLI"	P0A6X1	HEM1_ECOLI	GLUTRNAREDUCT-MONOMER	hemA
"sp|P0A7C2|LEXA_ECOLI"	P0A7C2	LEXA_ECOLI	PD00205	lexA
"sp|P0A817|METK_ECOLI"	P0A817	METK_ECOLI	S-ADENMETSYN-MONOMER	metK
"sp|P0A879|TRPB_ECOLI"	P0A879	TRPB_ECOLI	TRYPSYN-BPROTEIN	trpB
"sp|P0A8B2|YFCN_ECOLI"	P0A8B2	YFCN_ECOLI	G7202-MONOMER	smrB
"sp|P0A8I3|YAAA_ECOLI"	P0A8I3	YAAA_ECOLI	EG10011-MONOMER	yaaA
"sp|P0A8Y5|YIDA_ECOLI"	P0A8Y5	YIDA_ECOLI	EG11195-MONOMER	yidA
"sp|P0A959|ALAA_ECOLI"	P0A959	ALAA_ECOLI	G7184-MONOMER	alaA
"sp|P0A993|F16PA_ECOLI"	P0A993	F16PA_ECOLI	F16B-MONOMER	fbp
"sp|P0A9G6|ACEA_ECOLI"	P0A9G6	ACEA_ECOLI	ISOCIT-LYASE-MONOMER	aceA
"sp|P0A9P4|TRXB_ECOLI"	P0A9P4	TRXB_ECOLI	THIOREDOXIN-REDUCT-NADPH-MONOMER	trxB
"sp|P0AA95|YACC_ECOLI"	P0AA95	YACC_ECOLI	EG11089-MONOMER	yacC
"sp|P0AAE0|CYCA_ECOLI"	P0AAE0	CYCA_ECOLI	CYCA-MONOMER	cycA
"sp|P0AB91|AROG_ECOLI"	P0AB91	AROG_ECOLI	AROG-MONOMER	aroG
"sp|P0ABM9|CCMH_ECOLI"	P0ABM9	CCMH_ECOLI	EG12052-MONOMER	ccmH
"sp|P0ABU2|YCHF_ECOLI"	P0ABU2	YCHF_ECOLI	EG11404-MONOMER	ychF
"sp|P0ACV6|MPAA_ECOLI"	P0ACV6	MPAA_ECOLI	G6662-MONOMER	mpaA
"sp|P0AD68|FTSI_ECOLI"	P0AD68	FTSI_ECOLI	EG10341-MONOMER	ftsI
"sp|P0AE08|AHPC_ECOLI"	P0AE08	AHPC_ECOLI	EG11384-MONOMER	ahpC
"sp|P0AF96|TABA_ECOLI"	P0AF96	TABA_ECOLI	G7883-MONOMER	tabA
"sp|P0AFP6|GCH1L_ECOLI"	P0AFP6	GCH1L_ECOLI	G6379-MONOMER	ybgI
"sp|P0AFW4|RNK_ECOLI"	P0AFW4	RNK_ECOLI	G6337-MONOMER	rnk
"sp|P0AG99|SECG_ECOLI"	P0AG99	SECG_ECOLI	SECG	secG
"sp|P0AGK1|UBIA_ECOLI"	P0AGK1	UBIA_ECOLI	4OHBENZOATE-OCTAPRENYLTRANSFER-MONOMER	ubiA
"sp|P12996|BIOB_ECOLI"	P12996	BIOB_ECOLI	BIOTIN-SYN-MONOMER	bioB
"sp|P15286|FLK_ECOLI"	P15286	FLK_ECOLI	EG10229-MONOMER	flk
"sp|P15770|AROE_ECOLI"	P15770	AROE_ECOLI	AROE-MONOMER	aroE
"sp|P16456|SELD_ECOLI"	P16456	SELD_ECOLI	EG10943-MONOMER	selD
"sp|P21177|FADB_ECOLI"	P21177	FADB_ECOLI	FADB-MONOMER	fadB
"sp|P22256|GABT_ECOLI"	P22256	GABT_ECOLI	GABATRANSAM-MONOMER	gabT
"sp|P22259|PCKA_ECOLI"	P22259	PCKA_ECOLI	PEPCARBOXYKIN-MONOMER	pck
"sp|P24193|HYPE_ECOLI"	P24193	HYPE_ECOLI	EG10487-MONOMER	hypE
"sp|P24232|HMP_ECOLI"	P24232	HMP_ECOLI	EG10456-MONOMER	hmp
"sp|P26365|AMIB_ECOLI"	P26365	AMIB_ECOLI	NACMURLALAAMI2-MONOMER	amiB
"sp|P27248|GCST_ECOLI"	P27248	GCST_ECOLI	GCVT-MONOMER	gcvT
"sp|P27302|TKT1_ECOLI"	P27302	TKT1_ECOLI	TRANSKETOI-MONOMER	tktA
"sp|P27828|WECB_ECOLI"	P27828	WECB_ECOLI	UDPGLCNACEPIM-MONOMER	wecB
"sp|P28903|NRDD_ECOLI"	P28903	NRDD_ECOLI	RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER	nrdD
"sp|P29680|DCUP_ECOLI"	P29680	DCUP_ECOLI	UROGENDECARBOX-MONOMER	hemE
"sp|P30863|DKGB_ECOLI"	P30863	DKGB_ECOLI	MONOMER0-149	dkgB
"sp|P32662|GPH_ECOLI"	P32662	GPH_ECOLI	GPH-MONOMER	gph
